datetime,Year,DOY,TIME,NEE,CH4,H,LE,G,Rn,Rg,Rg_out,Rgl,Rgl_out,PPFD,WS,USt,Ta,Rh,Ts,Tw,SWC,hours,minutes
2013-11-04 17:00:00,2013.0,308.0,1700.0,,0.005635635,-5.355047368,47.25549346,9.100321,72.22425,150.3986,27.1702,420.8315,471.8356,199.9442,3.634326,0.2249825,28.56974,72.35039293,29.66229,28.3,0.6,17.0,0.0
2013-11-04 17:30:00,2013.0,308.0,1730.0,-0.597242985,,-8.118513062,35.69005771,4.92424565,3.921451,52.5979,8.662455,426.4775,466.4915,72.36016,2.323194,0.1413874,28.24234,74.48579143,29.33557,27.8,0.601,17.0,30.0
2013-11-04 18:00:00,2013.0,308.0,1800.0,0.625343769,,-4.232093995,17.09984321,1.563975,-21.15793,7.778153,1.334081,434.3518,461.9538,13.14564,2.089715,0.1091699,27.81733,76.24181552,29.03638,27.2,0.601,18.0,0.0
2013-11-04 18:30:00,2013.0,308.0,1830.0,,,-3.626534442,15.81867769,-1.2165725,-16.34661,0.0,0.1281922,445.338,460.5806,0.0,1.519881,0.08385596,27.5727,77.47192081,28.67381,27.2,0.6,18.0,30.0
2013-11-04 19:00:00,2013.0,308.0,1900.0,,,0.101372802,,-2.88301455,-13.30528,0.0,0.2756162,448.5854,459.9054,0.0,1.378319,0.1580352,27.44285,78.99672055,28.40401,26.7,0.6,19.0,0.0
2013-11-04 19:30:00,2013.0,308.0,1930.0,2.022025682,,0.51995572,100.4451426,-3.8949801,-15.45678,0.0,1.716306,443.8912,454.418,0.0,1.725573,0.136847046,26.59199,82.98948989,28.29572,26.1,0.601,19.0,30.0
2013-11-04 20:00:00,2013.0,308.0,2000.0,,,-7.883899,66.2270904,-5.192167,-12.78196,0.0,2.06198,444.5364,453.57,0.0,1.238421,0.1605799,26.23024,84.95004908,28.02712,26.1,0.602,20.0,0.0
2013-11-04 20:30:00,2013.0,308.0,2030.0,,,,,-6.194372,-10.51326,0.0,2.15201,446.8424,453.0537,0.0,1.506235,0.126494292,26.11615,84.94647749,27.78393,26.1,0.63,20.0,30.0
2013-11-04 21:00:00,2013.0,308.0,2100.0,4.781428119,,-6.167834855,49.55312518,-7.430404,-8.982717,0.0,2.548651,448.5636,453.3044,0.0,1.266753,0.1607633,26.16556,84.63659604,27.63989,26.1,0.641,21.0,0.0
2013-11-04 21:30:00,2013.0,308.0,2130.0,,0.005846389,-16.51218483,,-8.2010165,-8.876297,0.0,2.242864,446.5419,451.8846,0.0,1.288705,0.1854859,25.85267,85.49693126,27.43491,25.6,0.643,21.0,30.0
2013-11-04 22:00:00,2013.0,308.0,2200.0,3.679545597,-0.004930902,-5.194167268,45.15745907,-9.214109,-9.796788,0.0,2.191144,443.8851,450.2652,0.0,2.369079,0.1823127,25.50378,86.75196328,27.23939,25.6,0.651,22.0,0.0
2013-11-04 22:30:00,2013.0,308.0,2230.0,,-0.002723818,-0.519442463,-5.609583288,-10.1269885,-27.09693,0.0,2.20287,425.0881,448.8401,0.0,1.768528,0.2388295,25.40359,87.45980691,27.06695,25.6,0.655,22.0,30.0
2013-11-04 23:00:00,2013.0,308.0,2300.0,,0.012868878,-0.400860567,62.57171307,-10.984996,-29.01135,0.0,2.878597,422.614,448.3957,0.0,1.655381,0.1427477,25.50269,85.79102465,26.91995,25.6,0.659,23.0,0.0
2013-11-04 23:30:00,2013.0,308.0,2330.0,2.938228314,-0.00363568,-12.96122923,28.78364272,-11.761986,-29.81107,0.0,2.820056,421.0417,447.7693,0.0,1.569364,0.1687816,25.51622,84.67748295,26.76702,25.6,0.663,23.0,30.0
2013-11-04 00:00:00,2013.0,308.0,2400.0,,,-17.91049234,44.93797398,-12.194838,-29.81988,0.0,3.28102,421.3598,448.4489,0.0,1.340522,0.1646459,25.85311,82.89057612,26.62911,25.6,0.668,0.0,0.0
2013-11-05 00:30:00,2013.0,309.0,30.0,2.512584734,,-2.837705097,13.48688406,-12.28926,-24.52384,0.0,2.232957,426.8585,449.3987,0.0,1.060852,0.1233023,26.13026,81.76413941,26.49598,25.6,0.672,0.0,30.0
2013-11-05 01:00:00,2013.0,309.0,100.0,,,8.658783387,,-12.17876,-34.84855,0.0,2.014802,415.9955,448.4757,0.0,1.193272,0.09427332,25.94296,83.10568475,26.4907,25.6,0.676,1.0,0.0
2013-11-05 01:30:00,2013.0,309.0,130.0,,,-5.786386608,9.725895374,-12.01447,-11.13253,0.0,1.989013,441.1175,449.696,0.0,1.148216,0.07825649,25.90713,83.72078689,26.42926,26.1,0.681,1.0,30.0
2013-11-05 02:00:00,2013.0,309.0,200.0,,,-7.495234131,70.7813532,-11.75536,-9.800771,0.0,2.234579,442.0629,449.3277,0.0,0.9366884,0.06945679,25.82588,84.4694205,26.42898,26.1,0.687,2.0,0.0
2013-11-05 02:30:00,2013.0,309.0,230.0,1.108948531,,-1.002975596,25.94285124,-11.325855,-11.27908,0.0,2.170923,441.1346,449.7083,0.0,1.92848,0.1756667,25.85786,84.7907189,26.37849,26.1,0.691,2.0,30.0
2013-11-05 03:00:00,2013.0,309.0,300.0,,,,,-11.001615,-20.82235,0.0,2.130597,432.5048,449.0621,0.0,1.397124,0.1033685,25.81641,85.15600755,26.3522,26.1,0.695,3.0,0.0
2013-11-05 03:30:00,2013.0,309.0,330.0,,,6.182935029,-1.555073562,-10.923219,-10.37772,0.0,2.341595,441.987,449.472,0.0,1.998055,0.1908531,25.78441,85.09129576,26.30371,26.1,0.699,3.0,30.0
2013-11-05 04:00:00,2013.0,309.0,400.0,,,14.27193296,,-10.8946965,-10.30631,0.0,2.215625,442.3004,449.3306,0.0,2.334203,0.207446,25.70292,85.87769351,26.25989,26.1,0.707,4.0,0.0
2013-11-05 04:30:00,2013.0,309.0,430.0,,,1.176147478,47.60803187,-10.760749,-13.21288,0.0,2.176111,438.5995,448.5131,0.0,2.698358,0.182762498,25.43038,87.46713875,26.22138,26.1,0.712,4.0,30.0
2013-11-05 05:00:00,2013.0,309.0,500.0,,,-3.148872569,100.0942686,-10.6330435,-12.90105,0.0,1.892076,437.8066,448.3637,0.0,2.7831,0.1484733,25.38382,87.83259819,26.17132,26.1,0.716,5.0,0.0
2013-11-05 05:30:00,2013.0,309.0,530.0,,,1.786285945,,-10.62663,-8.605171,0.0,2.336399,444.1368,449.2655,0.0,1.378023,0.1197216,25.55035,86.77978838,26.11936,26.1,0.719,5.0,30.0
2013-11-05 06:00:00,2013.0,309.0,600.0,,,6.957902866,,-10.409471,-7.377666,0.0,1.99312,444.2317,449.0449,0.0,1.138111,0.08340069,25.52789,86.93742939,26.09461,26.1,0.724,6.0,0.0
2013-11-05 06:30:00,2013.0,309.0,630.0,,,10.11092127,35.46998946,-10.0979725,-6.36303,0.0,2.613192,444.7308,449.386,0.0,1.696326,0.2253367,25.59774,86.37772206,26.06961,26.1,0.735,6.0,30.0
2013-11-05 07:00:00,2013.0,309.0,700.0,,,6.276764366,21.86746576,-9.817483,12.39403,31.54529,5.797821,435.4807,448.8341,41.7967,1.97905,0.1644012,25.37974,87.84897722,26.04109,26.1,0.735,7.0,0.0
2013-11-05 07:30:00,2013.0,309.0,730.0,,,9.819129241,34.33733262,-9.4526425,36.34442,57.94512,9.220397,438.7092,451.0895,77.35265,2.453125,0.2085095,25.8026,86.06197436,25.98872,26.7,0.736,7.0,30.0
2013-11-05 08:00:00,2013.0,309.0,800.0,,,6.437802808,30.34653129,-8.7520825,88.18044,106.5046,13.61549,446.7267,451.4353,150.1375,1.748118,0.2034556,25.68528,86.3504771,26.04612,26.7,0.736,8.0,0.0
2013-11-05 08:30:00,2013.0,309.0,830.0,,,,28.17194279,-7.684791,65.90617,81.05592,11.04253,448.5592,452.6664,115.9579,2.259646,0.2091022,25.74102,86.62792243,26.09953,26.7,0.737,8.0,30.0
2013-11-05 09:00:00,2013.0,309.0,900.0,,,10.10830395,,-6.379953,45.71228,59.64583,8.966342,446.6623,451.6295,89.03901,3.093009,0.1969977,25.59445,86.58072849,26.18005,26.7,0.737,9.0,0.0
2013-11-05 09:30:00,2013.0,309.0,930.0,,,,,-5.631848,26.8566,39.55458,6.753242,443.9472,449.892,60.6139,3.16559,0.2848295,25.10396,87.74605672,26.24789,26.7,0.738,9.0,30.0
2013-11-05 10:00:00,2013.0,309.0,1000.0,,-0.000390352,,,-5.6812255,21.14549,34.99584,7.098981,441.774,448.5253,56.50277,1.899176,0.2005783,24.76417,87.18181093,26.23047,26.7,0.74,10.0,0.0
2013-11-05 10:30:00,2013.0,309.0,1030.0,-0.411760088,0.010025213,6.481629217,59.55781205,-6.24333,97.13038,123.0483,17.39067,441.7823,450.3096,171.2752,1.224768,0.1922478,25.125,83.76505484,26.15372,26.7,0.74,10.0,30.0
2013-11-05 11:00:00,2013.0,309.0,1100.0,0.64744744,0.002699294,6.502010348,75.27189434,-6.1630915,181.1366,218.6794,26.35093,442.9872,454.179,299.8967,1.910009,0.1676004,25.68743,83.93816976,26.08427,27.2,0.739,11.0,0.0
2013-11-05 11:30:00,2013.0,309.0,1130.0,-1.725329999,0.00012558,11.04575843,67.11878981,-4.992954,196.5691,238.7454,25.32639,440.0015,456.8514,328.6622,3.124336,0.202868659,26.18921,83.7021195,26.03123,27.2,0.739,11.0,30.0
2013-11-05 12:00:00,2013.0,309.0,1200.0,0.944454187,0.012803296,6.348822173,47.27897967,-3.190052,171.9616,226.274,25.6565,429.554,458.2099,311.0805,3.112856,0.1312362,26.31007,84.4489865,26.2155,27.8,0.739,12.0,0.0
2013-11-05 12:30:00,2013.0,309.0,1230.0,0.770340303,0.007239399,10.14356383,65.04939838,-1.23336585,163.2036,211.1385,23.63656,435.2673,459.5656,297.102,3.318283,0.212022958,26.60608,83.20436719,26.4286,27.8,0.739,12.0,30.0
2013-11-05 13:00:00,2013.0,309.0,1300.0,-2.312948492,-0.002076213,54.13495684,161.5905944,0.4757792,374.5714,460.6115,47.13433,427.0337,465.9394,634.3524,3.05428,0.2520914,27.06255,82.21650251,26.53169,28.3,0.737,13.0,0.0
2013-11-05 13:30:00,2013.0,309.0,1330.0,-0.326852107,,51.98612969,155.5253118,3.141781,476.4872,573.5225,59.1882,436.4417,474.2888,772.5327,3.869998,0.238063906,27.94002,80.03394027,26.64212,29.4,0.737,13.0,30.0
2013-11-05 14:00:00,2013.0,309.0,1400.0,0.107905148,,,,7.2895215,611.5766,733.2863,74.68372,436.588,483.6138,988.8776,3.004264,0.197201261,28.54362,78.19105367,26.97572,30.6,0.736,14.0,0.0
2013-11-05 14:30:00,2013.0,309.0,1430.0,0.998087194,-0.001628432,24.3751959,135.8855365,12.634542,293.9853,369.0843,39.16554,446.1131,482.0466,507.542,2.861942,0.190483662,28.71711,75.56375371,27.63876,30.6,0.737,14.0,30.0
2013-11-05 15:00:00,2013.0,309.0,1500.0,,0.009850778,19.6269384,103.6838414,16.691915,180.6626,231.022,26.52961,451.8627,475.6924,323.12,4.204896,0.253871091,28.31818,77.55551402,28.36427,30.0,0.739,15.0,0.0
2013-11-05 15:30:00,2013.0,309.0,1530.0,0.106094708,-0.005186311,17.06440236,109.9539165,18.55172,234.3555,293.7371,35.35484,446.7044,470.731,400.0307,3.170478,0.2010724,27.25069,84.35790606,28.74806,30.6,0.739,15.0,30.0
2013-11-05 16:00:00,2013.0,309.0,1600.0,-0.845848402,-0.000273378,9.619595465,151.9013258,18.921535,166.2571,235.4511,32.45033,435.9595,472.7032,308.343,2.860912,0.1978084,27.75851,81.63523442,28.54923,30.6,0.739,16.0,0.0
2013-11-05 16:30:00,2013.0,309.0,1630.0,1.316088323,-0.002538104,6.659653546,83.05517907,18.74433,124.521,195.7501,26.66269,426.3442,470.9106,261.673,3.265723,0.1612574,27.79899,77.80439539,28.6727,30.0,0.74,16.0,30.0
2013-11-05 17:00:00,2013.0,309.0,1700.0,2.075010805,0.014941292,6.813219416,64.23603797,17.756745,71.29831,129.2378,16.30083,427.799,469.4377,174.045,2.533705,0.1409603,27.79841,77.05760017,28.7529,29.4,0.74,17.0,0.0
2013-11-05 17:30:00,2013.0,309.0,1730.0,2.963786082,0.000811474,0.541141589,44.11935884,16.02244,18.56663,69.63986,8.931015,425.1933,467.3355,95.36366,2.228055,0.09519563,27.65923,77.69763009,28.76384,29.4,0.741,17.0,30.0
2013-11-05 18:00:00,2013.0,309.0,1800.0,1.338885796,0.001636319,1.542033228,51.19615678,13.747475,-36.78111,15.57261,2.787006,414.948,464.5147,23.82051,1.634917,0.1359645,27.52119,78.91141191,28.73464,28.9,0.742,18.0,0.0
2013-11-05 18:30:00,2013.0,309.0,1830.0,2.33793104,0.006497181,-0.530128097,35.21028346,11.15757,-46.48367,0.0,0.9607576,418.3244,461.9882,0.0,1.649682,0.1372815,27.18136,80.19317588,28.61487,28.9,0.742,18.0,30.0
2013-11-05 19:00:00,2013.0,309.0,1900.0,5.001876815,0.005129238,-5.962383814,62.52640868,8.530656,-47.76679,0.0,0.726326,414.9267,459.8034,0.0,1.960341,0.1354211,26.83488,81.61783532,28.44396,28.3,0.742,19.0,0.0
2013-11-05 19:30:00,2013.0,309.0,1930.0,4.114601774,0.007735557,-6.76355612,43.51608833,6.041499,-24.59523,0.0,0.860796,436.4257,459.4441,0.0,2.415491,0.2034194,26.67249,81.9266076,28.24044,28.3,0.742,19.0,30.0
2013-11-05 20:00:00,2013.0,309.0,2000.0,3.304758233,0.005227658,-3.774133665,33.18048146,3.8064425,-50.27008,0.0,0.947145,410.6529,457.8863,0.0,1.754256,0.1272593,26.76577,80.67066739,28.07653,27.8,0.742,20.0,0.0
2013-11-05 20:30:00,2013.0,309.0,2030.0,3.636426673,-0.004633471,-5.586351522,38.13206053,1.8229408,-46.73559,0.0,0.9364065,412.8018,456.6466,0.0,1.742476,0.1392822,26.63902,80.93685542,27.93045,27.8,0.742,20.0,30.0
2013-11-05 21:00:00,2013.0,309.0,2100.0,3.33771504,-0.007808724,-2.797643237,36.07272025,0.0978115,-34.36032,0.0,0.7103495,424.1595,456.4316,0.0,2.010997,0.1578002,26.58476,81.41412894,27.75042,27.8,0.742,21.0,0.0
2013-11-05 21:30:00,2013.0,309.0,2130.0,2.430940725,0.00104808,-0.875389722,38.77079244,-1.32449165,-49.82058,0.0,0.6774392,407.9007,454.9175,0.0,2.440311,0.1536514,26.42515,82.59692453,27.62658,27.2,0.742,21.0,30.0
2013-11-05 22:00:00,2013.0,309.0,2200.0,,0.020190251,0.0086944,20.01664762,-2.6417815,-46.15554,0.0,0.7315269,410.5911,454.188,0.0,2.672225,0.127867,26.31702,82.70355351,27.47927,27.2,0.742,22.0,0.0
2013-11-05 22:30:00,2013.0,309.0,2230.0,2.07177895,-0.00890972,-1.664383861,21.52879729,-3.9514785,-44.42591,0.0,0.7419431,411.696,453.6244,0.0,2.359914,0.1643948,26.30358,82.32851372,27.34135,27.2,0.742,22.0,30.0
2013-11-05 23:00:00,2013.0,309.0,2300.0,3.761136979,,-7.769372584,26.50946767,-5.0983455,-51.55929,0.0,0.5792477,403.7163,452.2238,0.0,1.703575,0.1872855,26.20451,82.22530194,27.23401,27.2,0.742,23.0,0.0
2013-11-05 23:30:00,2013.0,309.0,2330.0,,,0.448996172,16.85366644,-6.0869955,-51.55461,0.0,0.8429796,402.0772,450.6703,0.0,2.173141,0.1602747,25.83296,83.57081941,27.14136,26.7,0.742,23.0,30.0
2013-11-05 00:00:00,2013.0,309.0,2400.0,,0.004390745,-0.878664038,-4.963907222,-6.9704665,-44.83208,0.0,0.9491923,408.4301,450.6568,0.0,2.053582,0.1732683,25.88733,82.84964363,26.98394,26.7,0.742,0.0,0.0
2013-11-06 00:30:00,2013.0,310.0,30.0,4.24159447,0.003495698,-0.150319377,11.79874566,-7.717244,-17.88846,0.0,2.385546,440.2146,451.4652,0.0,2.637034,0.2040149,25.96941,82.24598649,26.86928,26.7,0.742,0.0,30.0
2013-11-06 01:00:00,2013.0,310.0,100.0,2.895947806,-0.001055461,-5.120080915,20.60460128,-8.2336475,-20.41903,0.0,2.597308,433.8068,449.7262,0.0,2.096714,0.1169067,25.66661,83.97073328,26.80301,26.7,0.742,1.0,0.0
2013-11-06 01:30:00,2013.0,310.0,130.0,1.457444028,0.004364595,-5.286403962,41.19616582,-8.6753665,-31.38139,0.0,2.24004,420.9825,449.1409,0.0,2.19628,0.1941937,25.71514,83.24666016,26.66985,26.7,0.741,1.0,30.0
2013-11-06 02:00:00,2013.0,310.0,200.0,2.818457208,0.008834858,-7.551273578,35.76639754,-9.106577,-17.59751,0.0,1.983415,432.6353,448.7498,0.0,1.579096,0.119808,25.44229,83.40479027,26.57825,26.7,0.741,2.0,0.0
2013-11-06 02:30:00,2013.0,310.0,230.0,2.865420498,0.001138241,-8.035461861,24.52086139,-9.5005155,-24.45675,0.0,1.769059,425.183,448.172,0.0,2.258579,0.1265409,25.37352,82.72889493,26.48287,26.1,0.741,2.0,30.0
2013-11-06 03:00:00,2013.0,310.0,300.0,2.960342461,0.000969857,-8.801741325,31.50044726,-9.8426595,-30.19771,0.0,1.828102,419.4169,447.817,0.0,2.222703,0.1666399,25.46566,81.60044104,26.40512,26.1,0.741,3.0,0.0
2013-11-06 03:30:00,2013.0,310.0,330.0,0.807949029,-0.005770912,-3.687057892,12.09006536,-10.251804,-42.06659,0.0,1.09051,408.5313,448.1939,0.0,2.155151,0.1605056,25.90182,80.69883673,26.28415,26.1,0.741,3.0,30.0
2013-11-06 04:00:00,2013.0,310.0,400.0,2.679160627,0.006980609,-7.817786691,17.55314381,-10.6752665,-41.96481,0.0,0.810599,407.6354,447.11,0.0,1.815998,0.1634663,25.59763,82.34524151,26.24228,26.1,0.741,4.0,0.0
2013-11-06 04:30:00,2013.0,310.0,430.0,2.60731197,-0.00915085,-8.206731989,17.47548562,-11.0378355,-42.80138,0.0,0.9101623,406.565,446.7603,0.0,1.445534,0.07827461,25.63367,81.7805892,26.1594,26.1,0.741,4.0,30.0
2013-11-06 05:00:00,2013.0,310.0,500.0,3.259942718,-0.002402123,-12.07389989,20.36766764,-11.311958,-42.099,0.0,0.9586302,406.9096,446.4709,0.0,1.544729,0.09901426,25.64016,80.67027137,26.06709,26.1,0.74,5.0,0.0
2013-11-06 05:30:00,2013.0,310.0,530.0,,,12.93940032,7.36754184,-11.565265,-51.8264,0.0,0.9588885,397.0652,445.8418,0.0,1.661377,0.1313658,25.67136,79.79881306,25.99847,25.6,0.74,5.0,30.0
2013-11-06 06:00:00,2013.0,310.0,600.0,3.726322619,0.001716726,-9.394897049,5.717599902,-11.868015,-58.03535,0.0,0.5561798,389.8609,444.5333,0.0,1.813724,0.2154265,25.57251,79.56666331,25.93696,25.6,0.74,6.0,0.0
2013-11-06 06:30:00,2013.0,310.0,630.0,1.561663719,0.003374987,-2.507656585,5.505861116,-12.32753,-56.14833,0.0,2.142994,388.4071,443.7133,0.0,0.7630985,0.05391549,25.39313,80.00162811,25.90507,25.6,0.74,6.0,30.0
2013-11-06 07:00:00,2013.0,310.0,700.0,1.003731615,0.003221151,-1.658948788,34.24521894,-12.743925,-22.80893,40.15037,7.239467,388.6862,444.4061,58.2767,1.231447,0.1045504,25.55765,79.31341493,25.78758,25.6,0.74,7.0,0.0
2013-11-06 07:30:00,2013.0,310.0,730.0,1.050166943,,-0.278796618,36.96314291,-12.865305,56.05412,131.0348,17.19404,391.0107,448.7974,185.8545,1.684414,0.1114539,26.30811,77.22874455,25.62199,25.6,0.739,7.0,30.0
2013-11-06 08:00:00,2013.0,310.0,800.0,0.311657377,,10.0151331,61.46932794,-12.38041,135.9626,221.0867,25.29359,392.8895,452.7201,312.6866,1.745971,0.1117855,26.76709,75.64261701,25.61831,25.6,0.736,8.0,0.0
2013-11-06 08:30:00,2013.0,310.0,830.0,,0.009521988,13.40686834,134.2660862,-10.986435,287.3083,396.6447,45.99881,397.0312,460.3687,548.0478,2.150491,0.1977934,27.45842,73.79623054,25.70769,26.1,0.734,8.0,30.0
2013-11-06 09:00:00,2013.0,310.0,900.0,,0.025825966,,,-8.180274,390.5701,510.1017,56.66555,404.381,467.2471,700.8835,3.171777,0.1752257,28.18127,72.08371661,26.00575,26.7,0.733,9.0,0.0
2013-11-06 09:30:00,2013.0,310.0,930.0,-0.728370846,-0.003536887,65.55810595,214.0995535,-3.9265824,558.6785,685.0144,73.18376,421.2811,474.4333,924.8209,4.363421,0.2645963,28.68926,70.03686311,26.37867,28.3,0.733,9.0,30.0
2013-11-06 10:00:00,2013.0,310.0,1000.0,-0.981888598,0.054812408,82.51016727,263.9472591,1.7332135,586.7032,728.1055,72.93335,411.6926,480.1616,985.054,4.290278,0.2987558,28.83224,70.55314011,26.8889,29.4,0.733,10.0,0.0
2013-11-06 10:30:00,2013.0,310.0,1030.0,1.369186504,0.024213031,106.862687,237.9086652,8.2722215,526.5619,649.1987,67.2334,424.8,480.2034,875.2695,5.559466,0.3569036,28.73959,70.51234958,27.47192,30.0,0.735,10.0,30.0
2013-11-06 11:00:00,2013.0,310.0,1100.0,,0.009868779,81.46976267,281.4051569,14.409984,704.5739,860.5016,89.19706,419.7299,486.4607,1154.253,4.912902,0.287288974,28.67581,72.05973595,27.90187,31.7,0.734,11.0,0.0
2013-11-06 11:30:00,2013.0,310.0,1130.0,,0.013884503,97.21926943,367.8438745,20.7895,642.0646,801.2578,84.98045,415.0912,489.3038,1078.904,5.890946,0.3910979,29.27289,68.10844076,28.43959,32.2,0.734,11.0,30.0
2013-11-06 12:00:00,2013.0,310.0,1200.0,1.816010429,0.014284575,92.76041083,385.6491286,25.280285,752.0519,936.3788,103.5987,416.796,497.5242,1250.935,5.770516,0.3799562,29.83378,65.1659779,28.86011,32.8,0.734,12.0,0.0
2013-11-06 12:30:00,2013.0,310.0,1230.0,1.553586505,0.020186227,106.0504609,440.7132848,28.492355,697.7889,880.0675,100.4881,418.357,500.1475,1173.609,6.072819,0.3633829,30.2526,63.09910355,29.35356,32.8,0.735,12.0,30.0
2013-11-06 13:00:00,2013.0,310.0,1300.0,0.449081893,0.026743027,95.01713553,433.1201821,30.85977,731.4401,920.9902,102.5253,415.9154,502.9402,1226.129,6.010874,0.3493105,30.4294,62.02129493,29.75743,34.4,0.735,13.0,0.0
2013-11-06 13:30:00,2013.0,310.0,1330.0,1.327997761,0.015102852,75.39756479,361.7869282,33.334485,671.0878,863.5127,103.554,414.9264,503.7973,1145.386,5.788833,0.3032809,30.63643,59.18083168,30.14435,34.4,0.736,13.0,30.0
2013-11-06 14:00:00,2013.0,310.0,1400.0,0.891774573,0.009792773,94.53096857,398.9777986,34.876415,583.2632,755.3679,94.19218,424.6317,502.5442,1000.048,5.569658,0.325246,30.76838,58.8969951,30.45566,33.9,0.735,14.0,0.0
2013-11-06 14:30:00,2013.0,310.0,1430.0,1.252304146,0.013860307,71.33134639,355.4471745,34.7474,597.4803,790.6475,108.5432,418.7133,503.3372,1043.519,5.796634,0.2884163,30.83535,59.11236043,30.61929,33.9,0.735,14.0,30.0
2013-11-06 15:00:00,2013.0,310.0,1500.0,1.00496023,,47.38272116,303.3947823,33.826675,482.5670694,620.2278,94.25457,408.989,498.4312,824.4125,5.447409,0.2882491,30.64901,58.72639023,30.82768,33.3,0.735,15.0,0.0
2013-11-06 15:30:00,2013.0,310.0,1530.0,2.300232962,-0.010963933,25.08767269,204.153411,31.62269,276.7415,411.9956,64.45229,422.6356,493.4375,548.0807,4.703176,0.2571894,30.56561,58.42891301,30.84504,32.8,0.736,15.0,30.0
2013-11-06 16:00:00,2013.0,310.0,1600.0,,0.016611673,30.90954188,,28.00281,186.2208,275.348,43.89071,441.1953,486.4317,361.673,4.259717,0.2494953,30.122,60.96789777,30.83494,32.2,0.736,16.0,0.0
2013-11-06 16:30:00,2013.0,310.0,1630.0,2.129570445,0.009224004,8.134713255,126.1070808,23.60419,70.66586,116.6609,17.02528,448.1663,477.136,164.3429,4.08776,0.248342272,28.88671,67.23414308,30.66971,31.1,0.738,16.0,30.0
2013-11-06 17:00:00,2013.0,310.0,1700.0,3.271324916,0.006234746,1.65446006,88.17957649,18.72944,23.4611,81.8829,11.57504,422.7255,469.5722,115.9686,2.863409,0.2310104,27.48053,72.66881006,30.45642,30.0,0.739,17.0,0.0
2013-11-06 17:30:00,2013.0,310.0,1730.0,3.201550666,0.003717452,2.369406771,63.87611265,13.470484,-5.825939,59.75583,11.1862,413.0543,467.4498,83.52081,2.97236,0.1678312,27.65522,74.08060791,30.02099,29.4,0.739,17.0,30.0
2013-11-06 18:00:00,2013.0,310.0,1800.0,,0.020334595,2.564899411,55.37994495,8.8695795,-31.71177,14.05908,3.1422,422.0013,464.63,21.37995,1.988583,0.1328088,27.44263,74.94810895,29.71469,29.4,0.739,18.0,0.0
2013-11-06 18:30:00,2013.0,310.0,1830.0,,,9.773429444,27.67962233,5.0489546,-30.76197,0.0,0.6085826,434.3241,463.1861,0.0,1.594018,0.1224505,27.35868,76.3090454,29.36811,28.9,0.738,18.0,30.0
2013-11-06 19:00:00,2013.0,310.0,1900.0,4.907383019,,-0.016212146,28.80562643,2.09552,-46.5982,0.0,0.5397425,416.6931,460.3149,0.0,1.24256,0.14797,27.14311,78.28440604,29.10365,28.3,0.736,19.0,0.0
2013-11-06 19:30:00,2013.0,310.0,1930.0,,-0.010349687,5.439425765,55.09840914,-0.196677,-23.37796,0.0,0.8681102,437.7918,459.4697,0.0,1.036247,0.05031505,26.68976,79.99603481,28.84093,28.3,0.736,19.0,30.0
2013-11-06 20:00:00,2013.0,310.0,2000.0,3.36463556,0.028388321,-2.324541766,61.94444668,-1.9688975,-15.87113,0.0,0.5983474,445.2695,459.2584,0.0,1.999054,0.1148595,26.77699,78.86063665,28.5495,28.3,0.735,20.0,0.0
2013-11-06 20:30:00,2013.0,310.0,2030.0,,,7.020355223,-8.591484245,-3.339583,-25.74249,0.0,2.571791,435.8074,455.2267,0.0,2.250599,0.161628273,26.01296,82.8611414,28.44593,27.8,0.736,20.0,30.0
2013-11-06 21:00:00,2013.0,310.0,2100.0,2.020856229,0.003499639,-3.4281931,33.17505808,-4.795765,-28.61218,0.0,1.996415,429.5268,453.4252,0.0,1.694869,0.1456902,25.74135,84.31465544,28.25352,27.2,0.735,21.0,0.0
2013-11-06 21:30:00,2013.0,310.0,2130.0,,-0.00376999,13.32505,12.9224096,-6.173534,-40.82769,0.0,1.870382,416.0034,452.381,0.0,1.108357,0.1298121,25.78294,83.73883094,28.00445,27.2,0.733,21.0,30.0
2013-11-06 22:00:00,2013.0,310.0,2200.0,1.965820185,0.00013977,-0.834271779,22.49409367,-7.360549,-35.11424,0.0,1.794115,419.7892,451.9172,0.0,1.253795,0.1499192,25.69923,83.63841684,27.79564,27.2,0.733,22.0,0.0
2013-11-06 22:30:00,2013.0,310.0,2230.0,1.41622695,0.005457758,-1.263843284,32.68598169,-8.292003,-22.78943,0.0,1.641334,431.187,452.1549,0.0,1.809192,0.1327526,25.71258,83.36274355,27.58918,27.2,0.732,22.0,30.0
2013-11-06 23:00:00,2013.0,310.0,2300.0,2.815980723,0.004611019,-5.489172034,29.25966101,-8.955274,-18.19519,0.0,1.211566,435.8465,452.8507,0.0,2.043785,0.1813298,26.03097,81.77242131,27.39865,27.2,0.73,23.0,0.0
2013-11-06 23:30:00,2013.0,310.0,2330.0,3.568983711,-6.72e-05,-4.187382394,20.83575183,-9.462743,-17.50161,0.0,0.5090371,436.8934,453.3261,0.0,1.700527,0.151281,26.30533,80.66968807,27.25549,27.2,0.729,23.0,30.0
2013-11-06 00:00:00,2013.0,310.0,2400.0,3.153298357,-0.003701835,-4.521596773,15.20669694,-9.7930755,-21.9374,0.0,0.51008,432.3414,452.8835,0.0,1.269834,0.1081187,26.2671,80.86855472,27.19406,27.2,0.729,0.0,0.0
