Year,DOY,TIME,NEE,CH4,H,LE,G,Rn,Rg,Rg_out,Rgl,Rgl_out,PPFD,WS,USt,Ta,Rh,Ts,Tw,SWC
2014,283,1400,-5.746334447,0.006882459,69.46125783,125.0973767,35.85288,359.4509832,460.2183,-99999,-99999,-99999,620.4106,1.229021,0.2155903,31.35091,57.37314763,33.5339,38.3,0.557
2014,283,1430,-1.536596063,0.002474016,69.25691529,91.90835783,31.091105,359.0277291,459.7161,-99999,-99999,-99999,620.9091,1.792164,0.2078417,31.03875,62.82860601,33.34962,38.3,0.556
2014,283,1500,-5.332557224,-0.003251587,78.88720255,120.0247597,28.119905,365.474222,467.365,-99999,-99999,-99999,631.3259,1.611427,0.1948384,31.22259,62.98347261,33.25607,38.3,0.555
2014,283,1530,-1.291767462,0.005125927,48.2206225,-99999,33.410725,378.0473652,482.2833,-99999,-99999,-99999,646.2371,0.8969411,0.210274,31.55296,60.62524882,33.22704,40,0.555
2014,283,1600,-99999,0.022773143,-99999,-99999,22.48679,218.4434637,292.9099,-99999,-99999,-99999,393.6867,1.23214,0.1953571,31.29924,61.50652736,33.34763,35.6,0.556
2014,283,1630,4.875759664,0.018281757,6.044475328,38.01558114,-12.0715145,65.27745856,111.1752,-99999,-99999,-99999,147.5997,1.805348,0.215673298,30.15909,66.98720429,33.01063,32.2,0.556
2014,283,1700,3.074604276,-0.003491253,0.854216469,34.44317268,-27.482645,34.86078128,75.08517,-99999,-99999,-99999,102.9155,2.138788,0.2618946,28.52341,73.38541,32.24505,29.4,0.556
2014,283,1730,-99999,0.032888007,-7.800184841,34.82404466,-32.63169,13.196464,49.38,-99999,-99999,-99999,69.75366,1.220245,0.1245525,27.90131,73.3196235,31.39048,28.9,0.556
2014,283,1800,-99999,-99999,-99999,-99999,-33.425,-11.49996112,20.07717,-99999,-99999,-99999,27.23144,0.9002554,0.1692229,27.52555,74.21574773,30.73091,27.8,0.555
2014,283,1830,-99999,0.013655369,-4.358955455,10.85182907,-36.98343,-28.421,0,-99999,-99999,-99999,0,0.572372,0.1734227,26.79241,78.3354827,30.183,26.7,0.555
2014,283,1900,-99999,0.048373201,-22.51847175,35.3049018,-41.38695,-28.421,0,-99999,-99999,-99999,0,0.9640968,0.09266312,25.86931,84.40467738,29.62924,26.1,0.554
2014,283,1930,-99999,-99999,4.263905519,7.48995453,-41.924225,-28.421,0,-99999,-99999,-99999,0,0.7589342,0.1847676,25.67443,84.36154482,29.1646,26.1,0.554
2014,283,2000,3.330296518,0.005996604,-4.642488525,5.094998289,-37.57312,-28.421,0,-99999,-99999,-99999,0,0.767553,0.1217973,25.25838,87.1021811,28.77648,25.6,0.553
2014,283,2030,4.651755547,0.002385827,-5.03582097,5.890782582,-38.81084,-28.421,0,-99999,-99999,-99999,0,1.058763,0.09222817,25.27266,87.05998585,28.41277,25.6,0.552
2014,283,2100,-99999,0.004888874,-10.86512144,12.97447442,-38.639755,-28.421,0,-99999,-99999,-99999,0,1.281602,0.1131583,25.37914,85.75317399,28.05997,25.6,0.552
2014,283,2130,-99999,0.020417166,-19.31066095,16.8594656,-38.920165,-28.421,0,-99999,-99999,-99999,0,1.722706,0.1562196,25.46173,85.01058929,27.76509,25.6,0.551
2014,283,2200,3.694491973,-0.001435215,-7.488287157,5.769254564,-37.50535,-28.421,0,-99999,-99999,-99999,0,1.355747,0.1652448,25.60086,83.88978169,27.50817,25.6,0.55
2014,283,2230,3.611264202,0.001575233,-7.142931828,5.343886289,-35.58632,-28.421,0,-99999,-99999,-99999,0,1.448441,0.1217385,25.32813,85.70700321,27.33662,25.6,0.549
2014,283,2300,-99999,0.001897991,-5.438700273,4.693898008,-34.80279,-28.421,0,-99999,-99999,-99999,0,1.446251,0.1367038,25.17369,86.47569232,27.158,25,0.549
2014,283,2330,4.564699483,0.0030324,-4.10246097,2.336158056,-32.489295,-28.421,0,-99999,-99999,-99999,0,1.277077,0.1358579,25.06043,86.97787531,26.99843,25,0.548
2014,283,2400,-99999,0.008211935,-4.677803663,3.499782498,-30.656005,-28.421,0,-99999,-99999,-99999,0,1.1131,0.0922688,24.9885,87.1231884,26.85302,25,0.547
2014,284,30,-99999,0.001879368,-3.816619126,2.350722926,-29.150095,-28.421,0,-99999,-99999,-99999,0,1.022622,0.09174488,24.83241,87.58809945,26.75258,25,0.547
2014,284,100,-99999,-0.003298948,-5.504141021,5.503882278,-29.17426,-28.421,0,-99999,-99999,-99999,0,1.201349,0.1083302,24.72011,87.75909733,26.63696,25,0.546
2014,284,130,3.263896555,-0.001572663,-1.75174147,0.971578539,-29.153035,-28.421,0,-99999,-99999,-99999,0,1.026739,0.1332006,24.66088,87.02195208,26.52525,25,0.545
2014,284,200,2.807841598,0.008518034,0.269903745,2.691297983,-27.363375,-28.421,0,-99999,-99999,-99999,0,0.6300644,0.05707772,24.45904,87.80742023,26.41691,25,0.545
2014,284,230,-99999,0.023652592,0.108349202,7.533443931,-23.851315,-28.421,0,-99999,-99999,-99999,0,0.4472596,0.07446662,24.41735,88.00808297,26.31644,25,0.544
2014,284,300,-99999,0.074091906,-9.124752212,6.72223787,-20.306505,-28.421,0,-99999,-99999,-99999,0,0.4930903,0.1300278,24.62354,87.7792314,26.28683,25,0.544
2014,284,330,-99999,-0.013096451,0.194154783,1.708027031,-23.687045,-28.421,0,-99999,-99999,-99999,0,0.469057,0.09897836,24.54042,88.05115779,26.27361,24.4,0.543
2014,284,400,3.968954,-99999,-0.504439885,-0.265373172,-27.16395,-28.421,0,-99999,-99999,-99999,0,0.4313286,0.08300315,24.0496,89.03130615,26.17596,24.4,0.543
2014,284,430,3.300309105,-99999,-1.554155839,-1.683185209,-28.67589,-28.421,0,-99999,-99999,-99999,0,0.5069015,0.06286728,23.60166,90.1037055,26.03682,23.9,0.542
2014,284,500,-99999,-99999,-0.670026742,-0.503359353,-29.31538,-28.421,0,-99999,-99999,-99999,0,0.737897,0.05842841,23.45137,90.55341005,25.84952,23.9,0.541
2014,284,530,3.964401677,-99999,-2.244830798,-1.251550737,-28.97984,-28.421,0,-99999,-99999,-99999,0,0.5878485,0.04476964,23.4323,90.78091027,25.68319,23.9,0.541
2014,284,600,2.375594782,-99999,-3.621478496,0.319204922,-28.26649,-28.421,0,-99999,-99999,-99999,0,0.8539547,0.0779845,23.46777,90.7917078,25.56008,23.9,0.54
2014,284,630,-99999,-0.009554907,-4.680351331,-9.94480963,-27.159095,-25.0610143,3.986694,-99999,-99999,-99999,11.50664,0.9730619,0.08457751,23.65336,90.49955346,25.45879,24.4,0.54
2014,284,700,2.288189408,0.002506455,-0.053119842,24.86767524,-21.81881,4.189274984,38.69278,-99999,-99999,-99999,53.79887,0.8372211,0.1480165,23.97133,89.54575954,25.43551,25.6,0.539
2014,284,730,-2.077183234,-0.00850781,19.36053541,59.71474509,-9.569143,65.57977092,111.5339,-99999,-99999,-99999,138.3789,1.401248,0.1327179,25.02435,87.38017445,25.53149,30,0.539
2014,284,800,1.928377503,0.012037634,60.2396222,95.45239424,18.040915,149.2125848,210.766,-99999,-99999,-99999,269.8006,1.262366,0.1454037,26.71012,82.04108442,26.0476,33.9,0.538
2014,284,830,-1.062628254,-0.000191856,67.12310787,110.756214,45.552905,216.7147124,290.8587,-99999,-99999,-99999,355.5181,0.9598329,0.1606089,28.13334,76.34241534,27.1203,37.2,0.537
2014,284,900,-5.897324717,0.007814721,-99999,119.0410386,73.903565,317.8780191,410.8911,-99999,-99999,-99999,516.7506,0.7546607,0.1636152,29.17694,71.05330869,28.34082,40,0.536
2014,284,930,-2.273757079,-0.000261417,106.6797782,103.7169421,93.22106,400.0456252,508.3847,-99999,-99999,-99999,643.7961,0.8793917,0.2169609,29.9777,67.07798255,29.62872,38.9,0.536
2014,284,1000,-7.637478702,-99999,78.01753877,81.48188027,86.325075,347.6760559,446.2471,-99999,-99999,-99999,590.0897,0.9437777,0.1283979,30.27516,66.21853118,30.65418,37.8,0.536
2014,284,1030,-99999,-99999,-99999,-99999,88.98693,417.4151432,528.994,-99999,-99999,-99999,702.8759,0.838211,0.2185602,30.38093,64.74957777,31.35503,40,0.536
2014,284,1100,-5.339858726,-0.004504417,-99999,249.5996585,103.557215,559.9689479,698.1371,-99999,-99999,-99999,915.3369,1.035891,0.2286206,31.1174,61.39549092,32.06356,42.8,0.536
2014,284,1130,-4.400885918,0.015940121,145.1385986,-99999,120.09549,699.7502777,863.9906,-99999,-99999,-99999,1122.98,1.025858,0.146688433,32.1813,55.79694433,32.71514,45.6,0.536
2014,284,1200,-3.283858647,-0.004212599,136.0239337,-99999,127.0339,753.602585,927.8875,-99999,-99999,-99999,1209.938,0.9323779,0.138415444,32.78413,54.53712824,33.50203,46.7,0.535
2014,284,1230,-0.41632583,0.072635288,116.490489,214.4571451,106.562175,590.0010302,733.7708,-99999,-99999,-99999,969.6832,1.163771,0.158893734,32.75793,54.88249206,34.12567,47.2,0.536
2014,284,1300,-1.89136346,0.001075569,38.28937776,114.4722156,61.65202,244.6171234,323.9655,-99999,-99999,-99999,453.3328,2.36773,0.2876416,31.89334,60.13596022,34.38021,36.7,0.538
2014,284,1330,-99999,-0.017901696,-99999,-99999,12.971337,211.9646073,285.2226,-99999,-99999,-99999,404.7327,1.563456,0.1934075,31.49846,58.30562987,33.97954,37.2,0.538
2014,284,1400,1.859682975,0.003586266,19.74504495,46.5031628,9.224143,111.2614694,165.7362,-99999,-99999,-99999,231.646,1.721975,0.208294788,31.2569,59.2783535,33.30463,31.7,0.539
2014,284,1430,3.28727041,-99999,6.391673746,61.33266143,-47.5019,57.22585304,101.6218,-99999,-99999,-99999,150.2105,4.449295,0.3975593,27.48779,73.51519443,32.24747,27.8,0.538
2014,284,1500,1.744259618,-99999,-2.893377182,55.69522986,-55.707525,35.03390925,75.29059,-99999,-99999,-99999,113.6043,2.89439,0.3430501,26.00146,80.470027,30.80296,26.7,0.538
2014,284,1530,-99999,-99999,3.402066989,-99999,-49.98391,31.51114853,71.11076,-99999,-99999,-99999,103.0434,2.543427,0.26356,25.46983,84.20500545,29.76409,26.1,0.539
2014,284,1600,-0.966576058,-99999,0.307470384,123.9131947,-35.139345,65.36856524,111.2833,-99999,-99999,-99999,150.0343,1.735976,0.1935062,26.16057,81.67875467,29.07476,27.2,0.541
2014,284,1630,-99999,0.044998946,-1.563556359,92.31500858,-24.476555,40.84252056,82.18263,-99999,-99999,-99999,115.7298,1.253409,0.2289916,26.4303,82.56171326,29.26498,27.2,0.539
2014,284,1700,-99999,0.004496274,-15.33218483,61.44399208,-25.026575,4.582643456,39.15952,-99999,-99999,-99999,54.34848,1.927989,0.2855018,26.26751,83.58006827,28.99945,26.1,0.538
2014,284,1730,-99999,0.005872736,-9.774055826,28.04842256,-41.427865,-11.9612677,19.52982,-99999,-99999,-99999,28.94101,3.103558,0.3487615,25.82129,80.25893678,28.25086,25.6,0.535
2014,284,1800,3.138220542,-99999,-8.348158999,1.828219888,-48.89998,-24.00454511,5.240217,-99999,-99999,-99999,7.963009,2.975108,0.2811897,24.7951,83.82117305,27.7516,25,0.534
2014,284,1830,-99999,-99999,-10.8499602,-1.9952777,-47.587275,-28.421,0,-99999,-99999,-99999,0,3.092573,0.2902149,24.50686,85.51832225,27.32282,24.4,0.545
2014,284,1900,6.217964119,-99999,-17.06999701,54.48099702,-47.70049,-28.421,0,-99999,-99999,-99999,0,2.963706,0.2805472,24.13999,86.60904116,26.86659,23.9,0.547
2014,284,1930,-99999,-99999,-5.484471735,-99999,-46.50835,-28.421,0,-99999,-99999,-99999,0,2.594718,0.2999345,23.88658,87.10089749,26.5637,23.9,0.551
2014,284,2000,-99999,-99999,0.828492051,-99999,-43.913025,-28.421,0,-99999,-99999,-99999,0,2.256039,0.2148343,23.69512,88.69666563,26.11932,23.9,0.557
2014,284,2030,-99999,-99999,-7.101907834,57.67973519,-40.013625,-28.421,0,-99999,-99999,-99999,0,2.153601,0.2311428,23.65929,89.65110027,25.90028,24.4,0.56
2014,284,2100,-99999,-99999,8.9843554,-99999,-38.11566,-28.421,0,-99999,-99999,-99999,0,2.474339,0.2524252,23.62354,89.82494415,25.7657,24.4,0.566
2014,284,2130,-99999,-99999,-14.52703424,-99999,-35.93177,-28.421,0,-99999,-99999,-99999,0,2.427512,0.2277936,23.65964,89.9229935,25.63854,24.4,0.573
2014,284,2200,4.694386893,-99999,-25.156859,-11.1163772,-33.589595,-28.421,0,-99999,-99999,-99999,0,2.736176,0.2666691,24.01154,88.59652892,25.58127,24.4,0.576
2014,284,2230,4.93609449,-99999,-13.42397901,2.195130477,-31.303455,-28.421,0,-99999,-99999,-99999,0,2.879924,0.2547541,24.07529,88.49621955,25.56977,24.4,0.574
2014,284,2300,3.134484455,0.003806865,-11.38647258,17.97488166,-29.85622,-28.421,0,-99999,-99999,-99999,0,2.738533,0.2529635,24.07047,88.61194814,25.56007,24.4,0.573
2014,284,2330,3.392038871,-0.024772793,-9.36972234,14.75935774,-29.24165,-28.421,0,-99999,-99999,-99999,0,2.780308,0.257737,24.09527,87.78166482,25.51726,24.4,0.572
2014,284,2400,-99999,-99999,-13.88900997,-99999,-28.528725,-28.421,0,-99999,-99999,-99999,0,2.382209,0.2119654,23.9904,88.15861738,25.46966,24.4,0.57
2014,285,30,5.050891694,-99999,-8.998827085,9.030469052,-28.088845,-28.421,0,-99999,-99999,-99999,0,2.941695,0.2632531,24.03274,87.76369813,25.40374,24.4,0.569
2014,285,100,-99999,0.001813244,-9.643185809,19.80740859,-27.22541,-28.421,0,-99999,-99999,-99999,0,2.015249,0.2027993,23.92102,88.20526149,25.33993,24.4,0.568
2014,285,130,3.177364792,-0.000150141,-9.273427818,12.65635733,-26.59263,-28.421,0,-99999,-99999,-99999,0,2.078925,0.2081576,23.95219,87.93313343,25.27184,24.4,0.567
2014,285,200,-99999,-0.004179387,-5.927365037,11.63898601,-25.439615,-28.421,0,-99999,-99999,-99999,0,1.818794,0.1918288,24.04721,87.4991183,25.21305,24.4,0.566
2014,285,230,-99999,0.04343168,-4.000115567,7.990129826,-23.204255,-28.421,0,-99999,-99999,-99999,0,0.9786494,0.1388688,24.0528,87.51971986,25.18806,24.4,0.566
2014,285,300,-99999,0.047882086,-7.201605587,12.52273259,-20.49678,-28.421,0,-99999,-99999,-99999,0,0.8628801,0.07501636,23.94283,88.42525041,25.19546,24.4,0.565
2014,285,330,2.851254906,-99999,-3.809474713,6.52731,-20.98956,-28.421,0,-99999,-99999,-99999,0,1.375638,0.1949132,23.76262,89.48813938,25.18205,24.4,0.564
2014,285,400,2.880936616,-99999,-3.526152711,-1.522222087,-21.585055,-28.421,0,-99999,-99999,-99999,0,1.66429,0.1344382,23.8035,89.33306725,25.1373,24.4,0.563
2014,285,430,5.085374698,-99999,-8.39329095,-99999,-18.60571,-28.421,0,-99999,-99999,-99999,0,1.660616,0.1371227,24.01734,88.98915963,25.10097,25,0.563
2014,285,500,3.476998508,-0.002578357,-9.204353993,1.473343104,-16.994185,-28.421,0,-99999,-99999,-99999,0,1.842785,0.1783993,24.16314,88.5235592,25.12164,24.4,0.564
2014,285,530,3.584833095,0.000629021,-11.50168108,11.65844954,-19.778,-28.421,0,-99999,-99999,-99999,0,1.623514,0.1519309,24.10851,87.34110861,25.15395,24.4,0.563
2014,285,600,3.07536834,0.004275015,-14.63232529,19.21685274,-24.356585,-28.421,0,-99999,-99999,-99999,0,1.945086,0.1830888,23.96754,86.19910068,25.08289,23.9,0.562
2014,285,630,0.64455324,-0.001994605,-12.82889115,22.68617831,-25.89498,-26.03075683,2.836074,-99999,-99999,-99999,10.60723,2.026868,0.1838707,24.09721,84.82919724,24.94142,23.9,0.562
2014,285,700,-1.220397167,-0.006689533,-0.228295033,58.89311981,-22.761545,-5.784116808,26.85914,-99999,-99999,-99999,39.17346,1.98754,0.1924306,24.24561,83.81494109,24.8464,24.4,0.561
2014,285,730,-0.728207759,-0.00289406,13.15824455,77.19853532,-11.896235,37.23498259,77.90221,-99999,-99999,-99999,106.9775,1.550559,0.1511147,24.29185,85.8571827,24.88588,26.1,0.56
2014,285,800,-99999,0.030172052,2.321103508,85.01412313,6.0115545,104.4835875,157.6941,-99999,-99999,-99999,211.5466,1.622267,0.1602912,24.92266,84.5709243,25.13314,27.8,0.56
2014,285,830,-2.347197139,-0.006323133,33.67160967,108.811045,20.3996,142.7982026,203.1552,-99999,-99999,-99999,274.7374,1.198894,0.1930464,25.66635,80.4793636,25.61801,30,0.56
2014,285,900,-3.592003445,-99999,-99999,-99999,40.233765,225.1351272,300.8497,-99999,-99999,-99999,403.0466,0.9468297,0.1507538,26.64277,76.35388015,26.30052,33.3,0.559
2014,285,930,-2.695121178,-0.005772383,60.56143505,140.2921728,56.537915,281.7366481,368.0086,-99999,-99999,-99999,485.9982,0.7559946,0.1813017,27.42229,74.39970263,27.2392,35.6,0.559
2014,285,1000,-4.891679266,0.011711936,-99999,217.0053514,78.8982,411.9017984,522.4523,-99999,-99999,-99999,685.6006,1.086202,0.146946,28.13423,71.71647629,28.30841,36.1,0.559
2014,285,1030,-4.074650653,0.004886723,118.1741808,192.7189696,125.49865,629.5260747,780.6681,-99999,-99999,-99999,1004.54,0.9678606,0.224829,29.2732,67.99688624,29.76813,42.2,0.558
2014,285,1100,-4.164288486,0.00340291,-99999,318.2860776,121.96987,658.429395,814.9625,-99999,-99999,-99999,1066.406,1.236594,0.2532443,30.12889,64.3279656,31.22407,43.9,0.558
2014,285,1130,-6.436967247,0.005572692,-99999,-99999,122.54032,780.4187111,959.7054,-99999,-99999,-99999,1234.031,1.636412,0.2872733,30.83121,60.99773805,32.34622,44.4,0.557
2014,285,1200,-4.002328924,0.004907452,67.24098129,143.9088287,80.081565,536.8166419,670.6664,-99999,-99999,-99999,893.5498,1.544178,0.207864,30.36238,62.83981104,33.0079,43.3,0.557
2014,285,1230,-3.681551685,0.005818586,88.29265958,155.2894695,88.912805,431.5243737,545.7349,-99999,-99999,-99999,733.3022,1.575269,0.2279115,30.59923,62.13922933,33.13593,37.2,0.558
2014,285,1300,-99999,-99999,-99999,151.6725927,53.997705,405.1923519,514.4914,-99999,-99999,-99999,704.4025,2.038607,0.2496313,30.70042,62.86629859,33.10521,34.4,0.558
2014,285,1330,-99999,-99999,-99999,-99999,-15.6383665,92.8848896,143.932,-99999,-99999,-99999,213.5081,2.477433,0.2967488,27.92174,74.41635059,32.58715,27.8,0.564
2014,285,1400,-99999,-99999,-6.106494332,88.16977551,-41.527815,20.43230654,57.96548,-99999,-99999,-99999,111.9492,1.881797,0.2837752,25.88477,82.62436969,30.48294,25.6,0.596
2014,285,1430,-99999,-99999,-99999,-99999,-59.096855,9.8551834,45.4155,-99999,-99999,-99999,90.95687,2.086982,0.3168322,24.84328,86.03576233,28.05783,24.4,0.669
2014,285,1500,-99999,-99999,-99999,-99999,-60.50227,18.31874113,55.45769,-99999,-99999,-99999,101.2816,1.81968,0.30768,23.85784,87.11291287,27.90462,24.4,0.671
2014,285,1530,-99999,-99999,-2.528420972,-99999,-42.6164,38.75269683,79.70301,-99999,-99999,-99999,128.6212,1.626354,0.3098104,23.96523,85.11873506,27.73297,25.6,0.672
2014,285,1600,-0.69132862,0.026552298,2.289318532,-99999,-20.51247,78.58602908,126.9661,-99999,-99999,-99999,198.2711,1.155905,0.1705039,24.98921,83.30466375,27.66375,26.1,0.674
2014,285,1630,-99999,-0.003906844,5.710837364,-99999,-11.2974125,54.93548504,98.90423,-99999,-99999,-99999,156.2576,0.8333681,0.1134953,25.64902,83.78207141,27.67442,27.2,0.674
2014,285,1700,-99999,-0.005345884,5.296933563,-99999,-6.545622,48.87263468,91.71053,-99999,-99999,-99999,142.457,0.405517,0.07355917,26.1361,82.34041754,27.77791,27.8,0.673
2014,285,1730,-99999,0.005922896,-2.353931306,4.817490821,-10.3710185,14.75054506,51.22395,-99999,-99999,-99999,79.47221,0.9675897,0.1337638,26.07195,84.14280606,27.87774,26.7,0.675
2014,285,1800,-2.328074791,0.011265194,0.000433674,25.92965194,-21.42634,-11.81721633,19.70074,-99999,-99999,-99999,30.10237,0.8283455,0.081896,25.63613,84.22038636,27.8073,26.1,0.675
2014,285,1830,-99999,0.081228511,-3.932316177,5.61008905,-24.19026,-28.421,0,-99999,-99999,-99999,0,0.4339267,0.08552649,25.2861,85.89353189,27.6166,25.6,0.675
2014,285,1900,2.153504926,-0.002354575,-2.053303596,3.659266398,-29.989475,-28.421,0,-99999,-99999,-99999,0,0.7369993,0.1033257,24.55824,88.82351019,27.36111,25.6,0.676
2014,285,1930,5.67226935,-0.010518219,-4.27950869,-0.387911227,-30.896685,-28.421,0,-99999,-99999,-99999,0,0.8677678,0.07608289,24.4817,88.07501825,27.0275,25.6,0.675
2014,285,2000,2.720091617,0.033665452,0.109680587,-13.21297233,-29.47045,-28.421,0,-99999,-99999,-99999,0,0.4880705,0.08921069,24.55561,87.00087457,26.76024,25.6,0.675
2014,285,2030,-99999,0.027302575,-99999,-99999,-27.71976,-28.421,0,-99999,-99999,-99999,0,0.4620663,0.07479939,24.44435,88.21938559,26.57577,25.6,0.675
2014,285,2100,-99999,-0.007367868,-3.877058223,-99999,-27.270465,-28.421,0,-99999,-99999,-99999,0,0.7147407,0.1860387,24.30821,89.00123434,26.40334,25,0.675
2014,285,2130,-99999,-99999,-99999,-99999,-29.387495,-28.421,0,-99999,-99999,-99999,0,0.8375422,0.130022485,24.14012,89.67888002,26.23604,25,0.674
2014,285,2200,-99999,0.000532962,-2.192732565,1.040419288,-28.888355,-28.421,0,-99999,-99999,-99999,0,0.5513971,0.134902,24.19084,89.20909777,26.07964,25,0.674
2014,285,2230,-99999,0.013119327,-1.825268649,-0.412268079,-28.81479,-28.421,0,-99999,-99999,-99999,0,0.7481551,0.06749327,23.9774,89.89647309,25.917,25,0.674
2014,285,2300,-99999,-0.012770412,-1.084856766,-1.693264841,-28.134385,-28.421,0,-99999,-99999,-99999,0,0.4428876,0.05285424,23.9495,89.80008155,25.78865,24.4,0.674
2014,285,2330,-99999,0.02744918,-2.989043266,-0.279838241,-28.41074,-28.421,0,-99999,-99999,-99999,0,0.4749195,0.08219536,23.81273,90.03507437,25.65667,24.4,0.673
2014,285,2400,-99999,0.013537829,-4.369520209,3.978886569,-27.76022,-28.421,0,-99999,-99999,-99999,0,0.6176494,0.1463835,23.6123,90.41829959,25.51092,24.4,0.672
2014,286,30,-99999,0.056064308,-2.706448859,-1.60049357,-25.553165,-14.431,0,-99999,-99999,-99999,0,0.7116582,0.1376565,23.69802,90.44219731,25.3956,24.4,0.672
2014,286,100,4.637871194,0.016958836,-1.608141213,-2.540946101,-27.177015,-14.431,0,-99999,-99999,-99999,0,0.6642677,0.1009116,23.58541,90.39620342,25.33726,24.4,0.672
2014,286,130,-99999,0.020102959,-2.146455,2.231591878,-28.40605,-14.431,0,-99999,-99999,-99999,0,0.5815637,0.1224199,23.21963,90.64411795,25.23427,23.9,0.671
2014,286,200,-99999,-0.007985558,0.329049774,2.103940461,-29.44895,-14.431,0,-99999,-99999,-99999,0,0.534466,0.0737254,23.01472,90.86257456,25.09925,24.4,0.671
2014,286,230,-99999,-99999,-1.543529711,-1.028467446,-26.22083,-14.431,0,-99999,-99999,-99999,0,0.2756259,0.05543043,23.16462,90.9564818,24.94683,24.4,0.67
2014,286,300,-99999,-99999,2.035198717,6.503798552,-20.086455,-14.431,0,-99999,-99999,-99999,0,0.5723994,0.1351151,23.5801,91.05356212,24.87072,25,0.669
2014,286,330,-99999,0.03861503,-7.769810723,10.64800471,-17.39657,-14.431,0,-99999,-99999,-99999,0,0.5452539,0.117467,23.69703,90.90948224,24.92326,25,0.669
2014,286,400,-99999,-0.001637929,-4.893074302,2.883990265,-19.5854,-14.431,0,-99999,-99999,-99999,0,0.5905294,0.09424429,23.92052,90.41044699,24.96495,25,0.669
2014,286,430,-99999,0.001736198,-17.55572944,2.650583955,-22.604355,-14.431,0,-99999,-99999,-99999,0,0.6991403,0.09897902,24.54793,85.49000276,24.93344,24.4,0.668
2014,286,500,5.469020193,-0.015143377,-5.3978515,0.685270106,-24.87223,-14.431,0,-99999,-99999,-99999,0,0.6027997,0.1137457,24.57799,84.15676342,24.8493,24.4,0.667
2014,286,530,-99999,-0.015150275,-11.16835176,0.977982091,-26.133625,-14.431,0,-99999,-99999,-99999,0,0.6718611,0.1509364,23.63478,87.55329238,24.75776,24.4,0.666
2014,286,600,-99999,0.065692687,-4.894070527,-4.915820745,-26.315475,-14.431,0,-99999,-99999,-99999,0,0.8436687,0.1431334,23.79016,87.90786197,24.60803,23.9,0.665
2014,286,630,4.339460482,-0.00649819,4.085506691,12.67478474,-26.15411,-10.87679937,4.423949,-99999,-99999,-99999,8.275926,0.292071,0.1014482,23.48583,88.61424909,24.53464,23.9,0.664
2014,286,700,-99999,-0.032478616,8.747829456,49.83850844,-22.508025,40.27007973,68.08698,-99999,-99999,-99999,74.42928,0.3347472,0.05501821,23.77347,88.7613061,24.44651,26.1,0.664
2014,286,730,-0.266113051,0.007617536,34.32997877,122.2654074,-3.822502,120.5574731,168.0215,-99999,-99999,-99999,200.2011,0.5997946,0.07227153,25.97317,81.89609999,24.52054,24.58524877,0.663
2014,286,800,-2.881898181,-0.012553833,43.6186608,106.1733896,34.52243,179.1797233,240.9892,-99999,-99999,-99999,352.8438,0.9523955,0.183546,27.14453,75.1698871,25.35312,27.92778013,0.661
2014,286,830,-99999,0.047339961,39.12331136,152.7990276,72.47878,294.8887656,385.0134,-99999,-99999,-99999,481.656208,0.7543778,0.1262576,28.26995,71.80139004,26.73339,31.53589308,0.66
2014,286,900,-2.960710822,0.0004726,87.59784354,191.420168,82.30849,330.0486828,428.7773,-99999,-99999,-99999,557.062,0.7966809,0.1422166,28.57001,70.68874076,27.97664,38.9,0.659
2014,286,930,-3.218159677,0.003018474,85.84930316,210.2974564,119.570745,475.228767,609.4844,-99999,-99999,-99999,789.5416,0.8560879,0.1531255,29.22681,67.26353784,29.17348,36.7,0.657
2014,286,1000,-99999,-99999,-99999,-99999,132.41375,550.2270407,702.8355,-99999,-99999,-99999,909.8995,0.8882528,0.1805196,30.06135,64.05676219,30.51265,37.2,0.656
2014,286,1030,-4.646850034,-0.007448993,142.2183141,247.2214094,146.6095,721.5380312,916.068,-99999,-99999,-99999,1153.172,1.010091,0.146233913,30.95886,62.03513959,31.82697,43.3,0.652
2014,286,1100,-99999,-99999,139.6281218,-99999,122.790655,627.7878391,799.3762,-99999,-99999,-99999,1025.392,1.304683,0.158901369,30.76341,62.62418154,32.74537,42.8,0.648
2014,286,1130,-3.695224527,-0.0087864,-99999,-99999,111.157145,579.0003297,738.6499,-99999,-99999,-99999,919.9532861,1.711966,0.1638932,30.73686,65.78145508,33.32412,41.1,0.648
2014,286,1200,-5.892863256,0.00059536,114.7750449,238.7231284,73.907205,374.2231498,483.7617,-99999,-99999,-99999,604.044851,1.863495,0.182930285,30.40728,66.36360488,33.44685,37.2,0.648
2014,286,1230,-7.114137772,0.001381266,158.1685273,286.0610765,68.569195,564.4649758,720.5576,-99999,-99999,-99999,897.5296894,2.745989,0.2755011,30.79155,66.24632981,33.02989,38.53756318,0.645
2014,286,1300,-6.642812684,-0.007572231,-99999,281.226573,108.25212,596.8354883,760.8495,-99999,-99999,-99999,947.4674703,2.539082,0.3026543,31.26041,63.35802867,32.98798,42.8,0.645
2014,286,1330,-7.92702821,0.002682905,168.3592391,270.9700475,110.699745,704.5041034,894.8657,-99999,-99999,-99999,1113.567149,2.201849,0.197479507,31.57659,61.92085283,33.28708,44.4,0.643
2014,286,1400,-3.905135296,0.015093181,167.1643402,268.9240067,115.10052,736.2575243,934.3895,-99999,-99999,-99999,1162.552946,1.992971,0.188497753,32.03608,59.31868854,33.73511,45.6,0.642
