year,DOY,TIME,Fc,Sc,H,LE,Ust,ZL,Rg,Rg_out,Rn,Rd,PPFD,APAR,WD,WS,PA,Ta,Rh,VPD,Ho,PPT,Co,Ts_1cm,Ts_5cm,Ts_10cm,Ts_20cm,Ts_40cm,G,WL,SWC_0_5cm,SWC_0_10cm,SWC_0_20cm,HEIGHTV,EC_height,Ta_height
YYYY,integer,HHMM,micromol m-2 s-1,micromol m-2 s-1,W m-2,W m-2,m s-1,-,W m-2,W m-2,W m-2,W m-2,micromol m-2 s-1,micromol m-2 s-1,degrees,m s-1,kPa,degrees C,%,kPa,mm ,mm ,ppm,degrees C,degrees C,degrees C,degrees C,degrees C,W m-2,mm,m3 m-3,m3 m-3,m3 m-3,m,m,m
2006,107,900,0.253,-99999,61.255,284.39,0.415,-79.815,718.55,68.773,545.63,-99999,1346.401922,-99999,310.64,8.163,101.29,11.664,37.994,0.85,5.172,0,369.42,11.185,9.933,9.714,10.422,-99999,-99999,-99999,0.198,0.265,0.308,0,3.16,3.75
2006,107,930,0.793,-99999,75.583,287.867,0.456,-91.289,801.46,80.709,612.49,-99999,1503.161755,-99999,309.43,8.458,101.31,12.137,35.7,0.91,5.012,0,368.793,12.266,10.356,9.882,10.397,-99999,-99999,-99999,0.198,0.268,0.309,0,3.16,3.75
2006,107,1000,0.3,-99999,90.552,349.294,0.458,-75.994,868.95,93.201,664.04,-99999,1639.591501,-99999,308.19,8.207,101.32,12.482,32.614,0.975,4.682,0,368.12,12.975,10.764,10.037,10.34,-99999,-99999,-99999,0.195,0.266,0.304,0,3.16,3.75
2006,107,1030,0.469,-99999,114.083,369.692,0.439,-55.895,919.92,104.87,699.76,-99999,1745.573542,-99999,307.06,7.527,101.34,12.99,31.311,1.027,4.646,0,367.373,14.361,11.289,10.258,10.311,-99999,-99999,-99999,0.194,0.262,0.305,0,3.16,3.75
2006,107,1100,0.795,-99999,119.271,373.472,0.434,-50.091,960.21,117.02,729.12,-99999,1826.957127,-99999,302.42,8.083,101.34,13.579,28.386,1.113,4.376,0,366.55,15.441,11.83,10.535,10.315,-99999,-99999,-99999,0.193,0.26,0.307,0,3.16,3.75
2006,107,1130,1.591,-99999,111.267,352.1,0.37,-34.408,907.96,114.75,679.8,-99999,1740.008853,-99999,298.9,7.363,101.33,14.034,25.916,1.186,4.114,0,366.007,16.303,13,11.519,11.326,-99999,-99999,-99999,0.149,0.182,0.194,0,3.16,3.75
2006,107,1200,0.918,-99999,135.948,371.931,0.398,-34.833,951.83,122.45,706.05,-99999,1830.1505,-99999,301.98,6.485,101.29,14.534,24.904,1.242,4.085,0,365.205,16.904,16.963,16.394,15.895,-99999,-99999,-99999,0.107,0.105,0.082,0,3.16,3.75
2006,107,1230,5.108,-99999,124.369,313.567,0.236,-8.385,925.12,109.8,692.11,-99999,1782.534463,-99999,289.59,5.525,101.29,15.164,23.318,1.321,3.983,0,365.883,18.169,17.837,17.448,18.51,-99999,-99999,-99999,0.105,0.103,0.083,0,3.16,3.75
2006,107,1300,0.1,-99999,118.241,325.583,0.27,-12.44,890.88,81.818,690.91,-99999,1723.188314,-99999,303.4,4.409,101.32,15.304,22.131,1.353,3.813,0,367.574,17.653,18.116,19.671,19.688,-99999,-99999,-99999,0.107,0.105,0.082,0,3.16,3.75
2006,107,1330,2.029,-99999,113.332,259.305,0.27,-14.022,830.1,82.667,626.18,-99999,1612.052612,-99999,275.86,3.949,101.34,15.712,23.092,1.372,4.084,0,367.242,18.635,20.471,21.117,18.943,-99999,-99999,-99999,0.105,0.102,0.1,0,3.16,3.75
2006,107,1400,0.736,-99999,93.093,193.626,0.212,-7.851,760.31,80.681,555.77,-99999,1481.408878,-99999,269.35,3.228,101.33,15.742,22.775,1.38,4.036,0,367.407,19.398,20.073,20.059,21.051,-99999,-99999,-99999,0.105,0.102,0.099,0,3.16,3.75
2006,107,1430,0.404,-99999,95.866,219.673,0.229,-9.891,681.25,75.384,483.98,-99999,1328.98065,-99999,276.85,3.876,101.33,16.054,22.378,1.415,4.046,0,367.703,18.586,19.206,20.283,19.923,-99999,-99999,-99999,0.105,0.124,0.079,0,3.16,3.75
2006,107,1500,0.343,-99999,85.036,198.546,0.042,-0.07,568.06,64.559,383.91,-99999,1101.555584,-99999,249.05,2.311,101.35,16.372,22.267,1.446,4.108,0,368.725,19.889,20.128,20.051,20.057,-99999,-99999,-99999,0.13,0.156,0.202,0,3.16,3.75
2006,107,1530,1,-99999,61.714,158.851,0.191,-8.4,420.68,49.391,258.23,-99999,822.9416972,-99999,235.41,1.836,101.37,16.439,18.854,1.516,3.49,0,368.243,-99999,-99999,-99999,15.475,-99999,-99999,-99999,0.139,0.171,0.264,0,3.16,3.75
2006,107,1600,1.069,-99999,40.867,129.891,0.113,-2.617,371.38,43.228,216.72,-99999,727.9625648,-99999,251.42,1.663,101.38,16.481,22.01,1.461,4.087,0,368.875,-99999,-99999,-99999,15.525,-99999,-99999,-99999,0.138,0.169,0.263,0,3.16,3.75
2006,107,1630,1.166,-99999,19.846,108.204,0.032,-0.11,262.46,31.355,127.26,-99999,513.9749589,-99999,220.62,1.134,101.39,16.532,21.975,1.467,4.094,0,370.007,-99999,-99999,-99999,15.535,-99999,-99999,-99999,0.138,0.171,0.264,0,3.16,3.75
2006,107,1700,0.781,-99999,-2.296,75.041,0.083,-14.247,164.36,21.146,52.38,-99999,319.1159732,-99999,190.89,2.129,101.39,16.438,25.871,1.385,4.794,0,372.02,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.14,0.172,0.265,0,3.16,3.75
2006,107,1730,-99999,-99999,-99999,-99999,0.114,-99999,81.402,10.464,-3.956,-99999,155.8397622,-99999,183.87,3.512,101.4,15.763,35.927,1.148,6.386,0,382.058,13.896,15.025,14.625,13.806,-99999,-99999,-99999,0.14,0.172,0.267,0,3.16,3.75
2006,107,1800,1.736,-99999,-28.978,46.588,0.144,11.089,28.777,4.378,-42.835,-99999,57.11394966,-99999,184.08,2.941,101.45,14.893,42.934,0.966,7.219,0,383.78,13.01,14.743,14.579,13.58,-99999,-99999,-99999,0.141,0.173,0.27,0,3.16,3.75
2006,107,1830,-99999,-99999,-99999,-99999,0.087,-99999,1.095,1.33,-62.804,-99999,7.920197294,-99999,195.27,2.426,101.48,13.998,49.525,0.807,7.862,0,388.968,12.512,14.381,14.458,13.375,-99999,-99999,-99999,0.139,0.173,0.27,0,3.16,3.75
2006,107,1900,-99999,-99999,-99999,-99999,0.034,-99999,0,0,-63.296,-99999,0,-99999,185.96,2.734,101.52,13.268,52.899,0.717,8.006,0,385.038,11.983,14.041,14.328,13.236,-99999,-99999,-99999,0.141,0.171,0.268,0,3.16,3.75
2006,107,1930,1.724,-99999,-32.129,31.612,0.126,6.589,0,0,-60.891,-99999,0,-99999,178.64,3.195,101.57,12.703,54.658,0.666,7.968,0,382.48,11.244,13.639,14.156,13.113,-99999,-99999,-99999,0.142,0.177,0.3,0,3.16,3.75
2006,107,2000,-99999,-99999,-99999,-99999,0.101,-99999,0,0,-59.532,-99999,0,-99999,178.63,3.071,101.63,12.301,58.677,0.591,8.329,0,382.877,10.816,13.227,13.955,12.998,-99999,-99999,-99999,0.141,0.173,0.271,0,3.16,3.75
2006,107,2030,0.886,-99999,-18.78,10.849,0.115,8.122,0,0,-58.174,-99999,0,-99999,165.02,3.13,101.69,11.86,61.43,0.536,8.466,0,382.391,10.48,12.863,13.75,12.907,-99999,-99999,-99999,0.142,0.177,0.273,0,3.16,3.75
