Year,DOY,TIME,Fc,H,LE,E,USt,TAU wu,TAU wv,ZL,Rg,Rg_out,Rgl,Rgl_out,Rn,Alb,WD,WS,Pa,Ta,Rh,VPD, VP ,Ho,Co,Tw(1),Tw(2),Tw(3)
2015,195,2100,-1.538153234,3.051241011,176.0255861,3.998349484,0.205010096,0.042355675,0.014959397,-0.061972955,0,0,392.92,452.3766,-63.88667,-99999,282,4.557,92.387,25.3583,67.31277,1.057463222,2.17763263,23.70627989,385.0116797,26.72979,26.72283,26.4813
2015,195,2130,-2.213094478,14.13265251,163.8552289,3.718935237,0.224300714,0.046787415,0.026867554,-0.081634,0,0,395.4054,449.9533,-58.46257,-99999,265.1,4.712,92.459,24.48302,73.63368,0.809586658,2.260946728,24.73887104,389.1714957,26.56538,26.5582,26.47675
2015,195,2200,-99999,11.86312262,90.55619052,2.054187608,0.099807915,0.010468232,-0.002246663,-0.66552464,0,0,395.8301,447.7935,-56.41508,-99999,326.5,1.683,92.467,23.88583,75.24279,0.733430224,2.229061204,24.35342779,391.3945073,26.52627,26.51807,26.39453
2015,195,2230,-0.124321069,10.96173579,104.265877,2.364936354,0.166186788,0.029418285,-0.004021686,-0.143735995,0,0,380.9121,446.505,-71.41311,-99999,349.7,2.489,92.463,23.77284,76.19015,0.700587522,2.241839758,24.63578233,391.5319706,26.51804,26.51006,26.11823
2015,195,2300,-99999,13.73030414,107.1638348,2.430215463,0.153771243,0.02481958,0.005584297,-0.212003793,0,0,377.463,445.5654,-74.16854,-99999,339.8,2.466,92.468,23.56878,77.12751,0.664787059,2.241704796,24.62048296,393.6865551,26.45303,26.43901,26.04088
2015,195,2330,-2.699677285,11.26669015,115.7937125,2.624989629,0.143192436,0.015748666,-0.015485554,-0.237624713,0,0,378.0527,444.3879,-71.82293,-99999,9.5,2.955,92.463,23.17958,79.41321,0.584461848,2.25455214,24.94756072,393.8739274,26.34687,26.33904,26.00482
2015,195,2400,-2.112885355,12.64310272,82.69584776,1.87426534,0.228840408,0.03412353,-0.044986579,-0.056041169,0,0,416.1692,445.2108,-31.85243,-99999,30.9,1.968,92.47,22.93868,79.97009,0.560424219,2.23751256,24.67853345,393.4011111,26.35118,26.33675,25.99464
2015,196,30,-99999,6.016522127,23.36555501,0.529591122,-99999,0.090910686,-99999,-99999,0,0,405.1178,444.5547,-42.98363,-99999,10.8,1.151,92.474,22.98225,79.0868,0.586683741,2.218643713,24.30116067,401.8912249,26.30819,26.29716,25.98293
2015,196,100,-99999,-99999,-99999,-99999,0.181020819,-0.007156661,0.034667984,-0.122668116,0,0,414.24,443.8856,-32.22173,-99999,249.6,2.236,92.489,22.54436,78.70228,0.581815144,2.150003774,-99999,-99999,26.20973,26.2024,25.94993
2015,196,130,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,404.0567,443.0854,-42.76664,-99999,148.6,0.231,92.481,22.56191,76.96024,0.630075766,2.104656568,-99999,-99999,26.14943,26.14196,25.95994
2015,196,200,-99999,-99999,-99999,-99999,0.228630321,0.009069162,-0.055707545,-0.052204723,0,0,381.7357,441.4696,-65.14715,-99999,36.6,1.541,92.462,22.59838,78.43776,0.590976856,2.149818422,23.62752299,396.9527361,26.11233,26.09922,25.91821
2015,196,230,0.447285094,20.68854522,109.9404763,2.489916107,0.179272226,0.03262699,-0.011938317,-0.180511941,0,0,378.1401,440.7245,-67.66009,-99999,1.1,3.248,92.422,22.12823,80.55556,0.517908191,2.145620255,23.44088088,399.308937,26.07025,26.0545,25.93682
2015,196,300,-2.578968608,25.17660304,103.9063681,2.352243786,0.16456495,0.02671396,0.012086812,-0.268210899,0,0,372.3481,439.3216,-72.7149,-99999,306.5,2.362,92.413,21.65491,82.57301,0.45095306,2.136717329,23.33195036,401.9151948,26.09062,26.07864,25.963
2015,196,330,-99999,-99999,-99999,-99999,-99999,0.031133298,-99999,-99999,0,0,372.5186,438.5126,-71.87817,-99999,347.4,2.121,92.416,21.46822,82.10965,0.457684076,2.100589385,-99999,-99999,26.0941,26.08299,25.99824
2015,196,400,-99999,-99999,-99999,-99999,-99999,0.021578181,-99999,-99999,0,0,364.4211,437.8585,-79.93603,-99999,353.5,2.194,92.425,21.38892,80.91261,0.485941129,2.059934073,-99999,-99999,26.1503,26.14117,26.04197
2015,196,430,-99999,-99999,-99999,-99999,0.164919809,0.02946032,0.001786743,-0.291613369,0,0,362.1419,437.4311,-81.81666,-99999,324.3,2.432,92.462,21.25303,81.11991,0.476675342,2.048076087,-99999,-99999,26.12299,26.11816,26.02735
2015,196,500,6.345161104,26.12857678,126.1924389,2.854832961,0.178409431,0.031728598,0.013756189,-0.225921673,1.643819,3.37337,360.406,436.2207,-77.54424,-99999,318.5,1.586,92.464,20.91314,82.41964,0.434689533,2.037896542,21.91702069,399.8144176,26.10692,26.09991,26.00498
2015,196,530,-2.31690417,31.13048583,110.3348902,2.49585293,0.138394053,0.019511306,0.007252566,-0.54129088,17.86921,5.194958,359.3462,435.6615,-63.64103,0.3141077,281.6,1.694,92.463,20.80861,83.2533,0.411421842,2.045311976,22.11053845,407.9452931,26.07237,26.06252,25.95612
2015,196,600,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,112.478,36.56205,359.807,437.181,-1.458079,0.3107077,134.4,0.604,92.497,20.40541,82.77858,0.412697062,1.983720085,21.33953286,415.6654104,26.01273,26.00562,25.91176
2015,196,630,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,218.1356,52.95126,362.2964,443.3655,84.1152,0.2479006,348.5,0.24,92.508,20.73117,82.4565,0.42894686,2.016100368,21.9781015,410.5394644,26.01162,26.0057,25.90084
2015,196,700,-0.351847461,18.82191372,58.42310053,1.321614993,0.084122028,-0.004273712,-0.006399118,-1.423451727,336.2552,42.48677,369.3324,448.1371,214.9637,0.1268259,350.3,1.169,92.525,20.84468,83.17956,0.41415184,2.048042016,22.5810347,407.9339039,26.05373,26.01256,25.83056
2015,196,730,-1.354108224,17.80458819,84.93606797,1.921530115,0.094129362,0.007992451,0.005372185,-1.04415944,416.8498,42.84076,363.5233,449.3219,288.2104,0.1042336,345,1.786,92.508,20.93259,82.67387,0.428916244,2.046629328,22.48627196,405.4066631,26.11568,26.03283,25.79946
2015,196,800,-99999,-99999,-99999,-99999,0.059028844,-0.001369043,0.003520413,-2.300358387,516.7878,27.97513,364.8546,454.557,399.1104,0.05461396,284.9,1.231,92.498,21.67724,78.77212,0.550058154,2.041148099,22.54417541,407.3576911,26.23573,26.14459,25.8142
2015,196,830,-1.158561532,16.66401101,63.37472409,1.435775996,-99999,0.002006948,-99999,-99999,612.4101,23.83461,368.6427,461.9466,495.2716,0.03901233,270.6,1.032,92.491,22.49145,73.91087,0.710420554,2.012631361,22.27907973,403.2104426,26.36827,26.1518,25.81287
2015,196,900,0.179677171,17.5721834,71.93401139,1.630403633,0.099011777,0.002104172,-0.010368887,-0.859746447,703.7145,23.61613,370.7988,468.3631,582.5342,0.0335888,317.2,1.269,92.463,22.97279,69.91679,0.843449375,1.960271954,21.81646979,395.6233585,26.5221,26.21431,25.76969
2015,196,930,-99999,-99999,-99999,-99999,-99999,0.001809832,-99999,-99999,777.7333,23.24658,377.4459,475.4382,656.4944,0.02992797,329.5,1.146,92.414,23.62383,67.65601,0.943198727,1.972949611,21.8211742,393.4562839,26.96832,26.41871,25.57869
2015,196,1000,-99999,-99999,-99999,-99999,-99999,-99999,0.003094379,-99999,845.4669,25.31702,382.2204,475.768,726.6023,0.02991424,343.2,2.366,92.4,24.36743,65.97604,1.037511954,2.011844894,22.01740464,392.2865884,27.34146,27.01363,25.65337
2015,196,1030,-2.015911992,6.796369557,102.8774383,2.336431688,0.103335913,0.011059121,-0.002875752,-0.45515407,910.2499,29.17297,386.2406,480.1613,787.1562,0.03203858,302,2.327,92.385,25.17654,63.10102,1.180879572,2.019424535,21.5889216,385.6624179,27.62832,27.39782,26.13837
2015,196,1100,0.594903317,6.968823773,180.2238677,4.095694264,0.145213093,0.022048814,-0.004570673,-0.226878563,959.9785,33.24029,391.0748,481.4967,836.3163,0.03462285,311.4,2.801,92.384,25.8889,58.40545,1.388656917,1.949898055,21.14459359,388.8977148,27.793,27.71114,26.86341
2015,196,1130,-3.018744182,4.744096672,141.1486432,3.208840044,0.134143806,0.018791918,-0.003847583,-0.214377974,973.418,37.78453,394.1313,485.0568,844.708,0.03882086,310.3,2.507,92.367,26.28273,58.86705,1.405595011,2.011604609,21.77496186,383.238861,28.1143,27.91995,27.50389
2015,196,1200,-4.718692847,2.895568167,147.7343919,3.359870039,0.121726744,0.014511565,-0.006143841,-0.257328572,873.7825,40.98883,402.7736,485.9991,749.5682,0.04683993,313.1,2.497,92.292,26.71013,57.84018,1.477436162,2.026934023,22.08474832,382.90303,28.48734,28.16337,27.679
2015,196,1230,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,947.3339,51.23928,409.3066,495.0115,810.3898,0.05370509,225.8,1.357,92.287,28.31633,51.71667,1.858678561,1.990845822,21.5301583,385.5921699,28.76908,28.27674,27.80412
2015,196,1300,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,987.9298,50.05593,407.7637,501.1018,844.5359,0.05067578,177,2.378,92.266,29.5857,45.72879,2.248384312,1.894483171,20.51695625,386.9827336,28.51776,27.99937,27.40715
2015,196,1330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,942.981,51.61567,404.1971,495.8903,799.6721,0.05474278,151.6,1.951,92.277,29.43289,43.66387,2.313474269,1.793080918,19.51565691,385.7127256,28.48919,28.05151,27.19784
2015,196,1400,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,897.0844,50.20571,402.5347,494.0058,755.4075,0.05597651,151,1.985,92.259,29.48582,42.18399,2.381500136,1.737601366,19.07614849,385.0013148,28.21631,27.46708,26.28578
2015,196,1430,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,845.0486,51.11877,398.985,490.3894,702.5255,0.0605377,151.1,2.12,92.251,29.30636,39.58168,2.463072214,1.613625407,17.5862146,385.1378306,27.27543,26.28061,25.58128
2015,196,1500,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,525.0562,32.82579,408.5594,481.4906,419.2992,0.06109603,166.6,2.666,92.235,29.21415,33.82034,2.683623418,1.371434311,14.58893392,387.2534261,26.32093,25.63466,25.20148
2015,196,1530,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,403.8709,30.69855,411.7857,473.9308,311.0272,0.07469716,125.2,1.615,92.22,28.67916,37.12525,2.471899821,1.459566819,15.51738369,385.8116591,25.77761,25.22853,24.79029
2015,196,1600,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,219.1514,16.23603,430.6901,466.895,166.7105,0.07403516,119.5,1.606,92.231,28.46872,38.91537,2.37237895,1.511378634,16.1131282,386.7634837,25.53885,25.30875,24.79111
2015,196,1630,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,280.3339,25.73393,415.6545,465.6347,204.6198,0.08754972,116.3,1.506,92.241,28.42118,38.25522,2.391406067,1.481643715,15.73151499,386.8805326,25.54214,25.26981,24.65893
2015,196,1700,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,170.4275,13.88833,416.1302,463.7651,108.9042,0.08347409,132.9,1.192,92.249,28.4141,40.8064,2.291654948,1.579802351,16.85861924,387.7311214,25.16682,24.769,24.30767
2015,196,1730,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,202.8039,35.9551,395.0193,460.7339,101.1343,0.1647876,126.7,1.499,92.249,27.9354,44.15187,2.102736734,1.662361102,17.79768213,386.3181978,24.87455,24.17201,22.84806
2015,196,1800,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,62.72319,7.373302,397.6514,454.0269,-1.025591,0.1157434,148.4,1.161,92.266,27.35792,48.57143,1.872094414,1.768089269,19.00373306,386.9647972,24.67072,24.47208,22.91224
2015,196,1830,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,49.20723,6.826962,391.8656,449.936,-15.69016,0.1370912,120.9,1.426,92.289,26.20855,56.20818,1.489913441,1.91235082,20.69931685,386.0114236,24.73729,24.68826,24.2657
2015,196,1900,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,29.53849,6.40119,390.9135,448.212,-34.1613,0.2231454,114.8,1.803,92.335,25.55114,59.15404,1.336630394,1.935738266,20.97062979,386.8600938,24.96835,24.94986,24.63215
2015,196,1930,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.4408504,1.480181,391.9469,445.7837,-54.87608,-99999,113,2.352,92.346,24.87859,60.65817,1.236898269,1.907079194,20.62443388,387.3420319,25.11847,25.03496,24.58391
2015,196,2000,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,387.5156,443.212,-60.1651,-99999,106.3,1.582,92.37,24.35278,63.16081,1.122372983,1.92430905,20.91426833,388.1143776,25.00297,24.93104,24.53616
2015,196,2030,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,382.3378,441.3869,-63.82634,-99999,126.3,1.416,92.375,23.90263,66.27248,1.000184498,1.965300358,21.38623521,388.3361949,24.98856,24.97525,24.67189
2015,196,2100,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,382.5608,441.1094,-63.24562,-99999,106.9,1.751,92.39,23.59844,68.30846,0.922759759,1.98893137,21.66186997,389.2587309,25.14483,25.05911,24.74248
2015,196,2130,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,383.5109,439.954,-61.18602,-99999,106.1,1.449,92.406,23.39623,69.47079,0.878143727,1.998261286,21.77521526,389.7660046,24.97677,24.96064,24.69008
2015,196,2200,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,388.5721,439.7611,-55.37585,-99999,118.8,1.445,92.406,23.37341,69.51576,0.875643459,1.996802957,21.73502334,389.0283868,24.85212,24.83762,24.68583
2015,196,2230,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,400.8646,440.5499,-43.29095,-99999,110.8,1.086,92.41,23.28827,69.91273,0.859809659,1.997909432,21.78707829,390.0897467,25.01344,24.98228,24.78823
2015,196,2300,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,406.7204,440.9274,-37.7101,-99999,75.6,0.512,92.412,23.1486,70.89807,0.824661995,2.009040082,21.93324039,392.3058177,25.11356,25.07913,24.84052
2015,196,2330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,406.8766,441.472,-37.76271,-99999,112.4,1.015,92.406,23.11489,68.33327,0.895513571,1.932418366,21.07666937,392.8119122,25.39482,25.37715,25.05285
2015,196,2400,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,412.107,442.2103,-33.13137,-99999,103,0.487,92.405,23.09629,66.99469,0.932318343,1.892434228,20.59900576,392.5691723,25.5666,25.54936,25.1256
2015,197,30,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,413.4596,442.2231,-31.72797,-99999,82.4,0.47,92.385,22.95972,68.23563,0.889879975,1.911623643,20.74933166,391.8608279,25.60613,25.58722,25.33126
2015,197,100,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,413.183,441.0704,-35.85162,-99999,154.4,1.198,92.376,22.64078,70.41214,0.813032618,1.934826194,-99999,-99999,25.62583,25.61026,25.33449
2015,197,130,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,410.5277,437.4482,-38.88591,-99999,95.2,1.393,92.375,21.74899,76.95175,0.599852873,2.002743304,-99999,-99999,25.51711,25.40275,24.78537
2015,197,200,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,412.2266,435.764,-33.19555,-99999,108,1.445,92.373,21.23983,80.6424,0.488335668,2.034372044,-99999,-99999,25.29203,24.97738,24.36904
2015,197,230,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,412.7586,434.7249,-30.50985,-99999,86,1.375,92.346,21.02718,82.09197,0.445906818,2.044075709,-99999,-99999,25.04695,24.64481,24.08233
2015,197,300,-99999,-99999,-99999,-99999,0.080995996,0.006430738,-0.00304103,-1.380433998,0,0,414.3503,433.8087,-26.93306,-99999,26.2,1.56,92.292,20.8978,84.02776,0.394554919,2.075699217,-99999,-99999,24.81363,24.48161,23.87223
2015,197,330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,414.0851,432.5664,-24.27852,-99999,59.9,0.919,92.283,20.5076,86.64873,0.321976604,2.089603745,-99999,-99999,24.66811,24.63338,23.90454
2015,197,400,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,413.1325,432.3557,-24.56544,-99999,25.9,0.548,92.291,20.40904,88.0145,0.287286963,2.109667379,-99999,-99999,24.62016,24.59567,23.82328
2015,197,430,-99999,-99999,-99999,-99999,0.101104304,0.010381791,0.003936001,-0.836251658,0,0,413.9245,432.8068,-23.76203,-99999,356.6,2.081,92.278,20.27259,90.13842,0.234393357,2.142440342,-99999,-99999,24.68732,24.61462,23.93569
2015,197,500,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,416.5391,432.4836,-19.93926,-99999,43,0.857,92.315,20.17867,90.8072,0.217232341,2.14583812,-99999,-99999,24.64815,24.6418,24.34789
2015,197,530,-99999,-99999,-99999,-99999,0.158769166,0.006092131,-0.026706963,-0.487992343,2.309596,3.416571,415.9212,432.1562,-17.34191,-99999,25.3,1.959,92.261,20.09565,90.42104,0.225197772,2.125764881,-99999,-99999,24.61099,24.60049,24.43541
2015,197,600,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,13.90796,3.542958,414.3846,432.5029,-7.753283,0.265012,-99999,-99999,92.248,20.06695,91.83682,0.191572662,2.155216971,-99999,-99999,24.70717,24.68245,24.4948
2015,197,630,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,11.58787,2.946398,416.8709,432.7059,-7.193499,0.2572264,-99999,-99999,92.217,20.00957,93.26778,0.157430671,2.18103526,-99999,-99999,24.77712,24.76822,24.50807
2015,197,700,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,21.10383,3.577351,415.9911,432.844,0.6735056,0.1839148,-99999,-99999,92.25,20.01777,93.26249,0.157634413,2.182019449,-99999,-99999,24.7447,24.74349,24.53084
2015,197,730,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,47.53759,5.630601,412.4556,432.9809,21.38174,0.1201262,-99999,-99999,92.255,20.05442,92.41801,0.177795375,2.167174412,-99999,-99999,24.70599,24.70165,24.4966
2015,197,800,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,119.4036,10.5915,414.323,434.8745,88.26058,0.08994792,-99999,-99999,92.25,20.26123,91.16276,0.209899054,2.165266206,-99999,-99999,24.70203,24.69841,24.58983
2015,197,830,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,196.5459,15.34838,417.9619,438.6543,160.5052,0.0818051,-99999,-99999,92.25,20.64333,89.6263,0.252272828,2.17957722,-99999,-99999,24.79122,24.74077,24.59722
2015,197,900,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,60.00806,8.132352,419.1752,436.2588,34.79216,0.1414013,-99999,-99999,92.243,21.04154,88.3207,0.291069257,2.201111413,-99999,-99999,24.69155,24.68143,24.55494
2015,197,930,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,70.5746,8.815705,415.9588,435.53,42.18763,0.1251666,-99999,-99999,92.248,20.96478,89.14157,0.269337969,2.211112415,-99999,-99999,24.58352,24.57639,24.48906
2015,197,1000,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,98.21141,9.73765,417.0942,436.0797,69.48826,0.1012913,-99999,-99999,92.25,20.93988,89.49361,0.260207097,2.216448513,-99999,-99999,24.55247,24.54866,24.4726
2015,197,1030,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,343.8621,25.0289,420.2698,440.6805,298.4224,0.07290719,-99999,-99999,92.252,21.05141,89.85686,0.252938721,2.240753775,-99999,-99999,24.559,24.5458,24.45514
2015,197,1100,-99999,-99999,-99999,-99999,0.166890097,0.010115131,0.028371633,0.247580852,535.2304,36.14924,418.6791,445.0955,472.6649,0.06880812,265.5,0.785,92.231,21.30533,87.67751,0.312111805,2.22075132,-99999,-99999,24.64645,24.58955,24.4489
2015,197,1130,-99999,-99999,-99999,-99999,0.110328004,-0.012258475,-0.004705486,-0.443869432,685.6976,44.72736,418.4019,459.8861,599.4861,0.06605759,11.1,0.637,92.171,21.8897,83.49279,0.43332421,2.191736054,-99999,-99999,24.89288,24.66741,24.46209
2015,197,1200,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,642.9238,42.78933,428.3109,467.1391,561.3063,0.06723455,214.3,0.923,92.207,23.21981,77.8789,0.629549894,2.21637501,24.10025033,389.3659966,25.54626,25.04255,24.52741
2015,197,1230,-0.208714522,12.33275825,70.64723697,1.601547673,0.088019011,-0.007764353,-0.002987449,-0.930040539,457.4602,29.15114,429.9522,462.9237,395.3375,0.06395367,291.8,1.38,92.162,23.18483,77.86917,0.628496767,2.21141826,24.16260927,390.0891582,25.80406,25.15693,24.57401
2015,197,1300,-0.733548931,6.991064307,42.90478668,0.972822918,0.052644682,-0.001722859,0.002422784,-2.511491119,339.956,22.56327,432.7242,462.1191,287.9979,0.06632399,314.7,0.936,92.127,23.39562,76.59739,0.673129069,2.203170066,24.08942138,390.129924,26.0324,25.36437,24.64623
2015,197,1330,-0.836056505,4.541978987,33.38487575,0.75715102,0.058498444,-0.000642096,0.003610696,-1.25479072,272.4922,18.55013,432.8212,458.8574,227.9058,0.06793766,303,0.728,92.125,23.66033,75.59444,0.713268682,2.20929766,24.17540422,390.117716,26.1907,25.74164,24.82031
2015,197,1400,-2.482427919,16.50367279,58.64244414,1.330744865,0.368344536,0.114733372,0.088601298,-0.015318026,546.5706,37.96486,428.0847,465.2882,471.4022,0.06929813,265.5,1.167,92.061,24.2921,74.42163,0.776463342,2.259161452,24.86269917,387.0884897,26.21289,25.92247,24.96575
